sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux
610,2026-06-11,16,杭州,晴,0.1299,0.4822,30.34,0.0125,45.422,77870.25
611,2026-04-17,15,杭州,晴,0.0584,0.3723,25.42,0.0134,50.215,81340.79
612,2026-05-02,8,杭州,雨,0.9959,0.9526,17.34,0.5988,41.029,7282.48
613,2026-05-04,14,杭州,多云,0.3688,0.6546,30.82,0.0799,61.865,46620.85
614,2026-05-08,14,杭州,阴,0.8964,0.753,29.85,0.066,62.356,16812.19
615,2026-05-22,12,杭州,晴,0.0606,0.5939,25.08,0.0117,70.873,80337.32
616,2026-06-26,11,杭州,多云,0.4348,0.4838,25.72,0.0232,70.211,43838.81
617,2026-05-07,9,杭州,多云,0.4606,0.723,23.08,0.031,53.477,38892.18
618,2026-06-18,18,杭州,多云,0.3235,0.6483,22.97,0.0554,17.336,27385.73
619,2026-05-21,11,杭州,阴,0.6803,0.6446,23.78,0.1197,69.0,22903.14
620,2026-06-15,15,杭州,晴,0.0945,0.5018,31.66,0.0128,56.66,80336.4
621,2026-05-06,11,杭州,晴,0.1587,0.4991,28.07,0.0015,67.576,81188.71
622,2026-04-26,6,杭州,多云,0.5742,0.7212,19.68,0.0718,10.283,14990.07
623,2026-05-07,15,杭州,多云,0.3995,0.6931,28.48,0.0427,53.477,41026.3
624,2026-04-17,18,杭州,晴,0.125,0.3194,25.05,0.0011,7.989,32801.25
625,2026-04-22,18,杭州,雨,0.808,0.8534,22.7,0.6544,9.294,4409.82
626,2026-05-27,9,杭州,晴,0.0232,0.5687,19.5,0.0177,55.7,83449.27
627,2026-06-29,13,杭州,多云,0.5477,0.7122,27.31,0.0009,70.159,43494.89
628,2026-06-03,17,杭州,阴,0.8818,0.8022,26.92,0.0891,31.592,12001.29
629,2026-04-09,13,杭州,多云,0.3237,0.746,25.96,0.0167,64.022,46327.14
630,2026-06-30,17,杭州,阴,0.7215,0.7508,24.48,0.174,32.059,15121.51
631,2026-06-05,15,杭州,阴,0.8166,0.7983,22.72,0.0522,56.302,17066.81
632,2026-04-19,10,杭州,阴,0.6942,0.8709,25.72,0.103,59.74,20094.93
633,2026-04-28,17,杭州,多云,0.2818,0.7667,25.65,0.0127,26.254,34488.69
634,2026-05-25,15,杭州,多云,0.6109,0.566,25.06,0.0047,55.531,39556.48
635,2026-05-06,12,杭州,晴,0.1416,0.2932,28.04,0.0143,69.43,83426.89
636,2026-04-24,18,杭州,晴,0.1165,0.4629,22.55,0.0052,9.795,34626.39
637,2026-05-13,12,杭州,晴,0.1964,0.3502,28.31,0.014,70.125,79594.42
638,2026-06-08,11,杭州,多云,0.4076,0.4749,28.01,0.0035,70.023,50137.59
639,2026-04-30,9,杭州,晴,0.0325,0.3548,19.85,0.0195,52.44,85560.32
640,2026-06-13,8,杭州,雨,0.8514,0.874,17.91,0.3654,45.488,8922.23
641,2026-06-26,16,杭州,多云,0.3471,0.5032,26.1,0.0591,45.542,45624.55
642,2026-06-26,16,杭州,多云,0.3005,0.5188,27.1,0.0356,45.542,47470.37
643,2026-04-05,18,杭州,晴,0.1078,0.3677,23.2,0.015,4.595,22713.41
644,2026-06-15,16,杭州,雨,0.9731,0.9476,19.05,0.6172,45.539,7651.07
645,2026-05-23,8,杭州,雨,0.8552,0.8134,17.94,0.6309,44.037,8433.53
646,2026-06-26,8,杭州,晴,0.0367,0.4369,19.39,0.001,45.542,85636.25
647,2026-06-27,16,杭州,多云,0.4107,0.5482,30.33,0.0044,45.519,42503.79
648,2026-04-11,15,杭州,多云,0.5456,0.719,29.33,0.0498,49.077,34650.4
649,2026-04-30,11,杭州,晴,0.2156,0.3714,27.97,0.0088,66.882,80096.33
650,2026-06-26,11,杭州,阴,0.871,0.5996,24.53,0.1764,70.211,16797.89
651,2026-04-13,16,杭州,晴,0.1078,0.5085,23.81,0.0149,37.2,65658.68
652,2026-04-29,7,杭州,晴,0.0493,0.3123,18.11,0.0135,26.466,66119.64
653,2026-04-17,15,杭州,多云,0.6036,0.7022,30.18,0.0129,50.215,37577.23
654,2026-05-24,13,杭州,晴,0.1452,0.2816,19.28,0.0075,69.226,90663.59
655,2026-06-24,13,杭州,雨,0.8326,0.8928,28.05,0.3231,70.233,10944.14
656,2026-05-10,18,杭州,阴,0.7781,0.7233,21.0,0.0057,13.308,8447.04
657,2026-04-28,17,杭州,雨,0.9188,0.7292,24.82,0.7044,26.254,6708.2
658,2026-04-24,11,杭州,晴,0.13,0.6061,24.58,0.0087,66.126,80938.62
659,2026-06-12,15,杭州,阴,0.8699,0.7129,31.55,0.0573,56.588,16371.6
660,2026-06-01,9,杭州,晴,0.1129,0.3599,23.44,0.014,56.066,86331.67
661,2026-06-13,11,杭州,阴,0.6636,0.58,23.41,0.024,70.161,23467.92
662,2026-04-28,10,杭州,阴,0.8392,0.8588,21.96,0.1781,61.065,16641.15
663,2026-04-11,18,杭州,阴,0.8561,0.8422,22.23,0.0951,6.333,5541.13
664,2026-04-30,9,杭州,多云,0.4358,0.7799,18.76,0.0268,52.44,41589.73
665,2026-06-10,17,杭州,晴,0.1051,0.5095,25.57,0.0109,32.02,65662.93
666,2026-04-10,7,杭州,阴,0.8189,0.6912,14.64,0.1661,21.947,11208.36
667,2026-05-03,15,杭州,多云,0.5882,0.7034,28.15,0.0416,52.9,34320.97
668,2026-05-11,10,杭州,晴,0.0553,0.6143,27.47,0.0162,62.701,88168.71
669,2026-05-07,11,杭州,晴,0.1593,0.4477,26.32,0.0111,67.686,85375.05
670,2026-05-08,10,杭州,雨,0.8535,0.9263,23.02,0.3159,62.356,11498.89
671,2026-05-22,14,杭州,晴,0.066,0.3656,27.43,0.0033,63.782,86591.6
672,2026-07-01,13,杭州,雨,0.9733,0.7453,28.23,0.5511,70.111,9335.98
673,2026-05-13,11,杭州,晴,0.0269,0.4859,22.9,0.0053,68.3,93432.6
674,2026-04-17,14,杭州,阴,0.7586,0.6052,26.57,0.1513,59.427,19324.09
675,2026-06-05,16,杭州,多云,0.5728,0.466,24.58,0.0445,45.131,35479.62
676,2026-06-12,18,杭州,晴,0.1659,0.399,24.6,0.0081,17.18,42157.54
677,2026-06-06,15,杭州,晴,0.0784,0.295,25.09,0.0157,56.352,81752.74
678,2026-05-05,6,杭州,雨,0.8538,0.7791,18.81,0.3372,12.311,4550.04
679,2026-04-18,7,杭州,多云,0.4575,0.6727,21.99,0.0457,23.968,26577.6
680,2026-06-25,12,杭州,晴,0.0328,0.5392,24.43,0.0091,71.98,94186.36
681,2026-04-29,16,杭州,阴,0.6517,0.6874,22.99,0.1562,40.487,17901.58
682,2026-06-03,11,杭州,雨,0.8688,0.7987,26.01,0.2461,69.82,11010.68
683,2026-05-25,10,杭州,晴,0.05,0.4727,25.51,0.0021,64.023,90584.58
684,2026-06-28,15,杭州,多云,0.4083,0.6567,30.4,0.0006,56.625,48520.6
685,2026-05-31,12,杭州,多云,0.3565,0.7556,27.33,0.0732,71.442,46967.62
686,2026-04-13,15,杭州,晴,0.1229,0.5321,27.35,0.0094,49.463,77248.4
687,2026-06-02,11,杭州,多云,0.4629,0.5854,27.01,0.0523,69.772,44291.57
688,2026-06-09,13,杭州,阴,0.8549,0.6454,28.65,0.135,70.056,17960.76
689,2026-05-23,18,杭州,多云,0.4564,0.6474,22.95,0.0081,15.419,23637.17
690,2026-06-12,12,杭州,阴,0.7101,0.7705,29.49,0.0485,71.897,22628.3
691,2026-06-30,6,杭州,晴,0.1201,0.3418,13.32,0.0096,17.123,45985.13
692,2026-05-09,9,杭州,雨,0.8142,0.9296,21.81,0.7008,53.751,10045.0
693,2026-06-19,9,杭州,晴,0.086,0.4683,20.95,0.0127,56.71,81888.5
694,2026-05-21,13,杭州,多云,0.389,0.6058,31.78,0.0314,69.0,44441.66
695,2026-05-26,13,杭州,多云,0.5463,0.5881,30.01,0.0504,69.364,42960.74
696,2026-04-04,7,杭州,晴,0.1493,0.3907,21.31,0.0066,20.339,51395.93
697,2026-06-11,16,杭州,多云,0.4553,0.6451,26.24,0.0354,45.422,39362.07
698,2026-05-20,6,杭州,多云,0.3091,0.7013,13.03,0.0508,14.996,26488.18
699,2026-05-08,16,杭州,晴,0.0444,0.5834,25.98,0.0136,42.034,76891.97
700,2026-04-15,11,杭州,多云,0.3035,0.472,26.17,0.0584,64.895,49530.11
701,2026-05-18,18,杭州,多云,0.3494,0.5147,22.07,0.0774,14.692,23251.78
702,2026-06-17,14,杭州,多云,0.5456,0.705,24.92,0.0696,65.044,37649.49
703,2026-04-22,16,杭州,多云,0.5258,0.5904,30.49,0.0239,39.126,32339.18
704,2026-05-23,18,杭州,晴,0.0167,0.5477,22.32,0.002,15.419,47746.02
705,2026-05-15,16,杭州,多云,0.2809,0.4917,22.39,0.0282,43.063,46299.61
706,2026-06-20,10,杭州,晴,0.0006,0.4879,27.17,0.0124,65.065,91315.35
707,2026-04-14,7,杭州,多云,0.4933,0.5151,20.52,0.0025,22.977,26613.31
708,2026-04-04,14,杭州,多云,0.6144,0.5314,25.52,0.0317,57.266,37241.44
709,2026-05-11,11,杭州,阴,0.7454,0.8793,22.68,0.0424,68.103,19398.17
710,2026-05-06,6,杭州,晴,0.217,0.5997,20.37,0.0137,12.518,36518.12
711,2026-06-06,8,杭州,阴,0.7307,0.6005,21.92,0.0765,45.189,17443.2
712,2026-06-13,16,杭州,多云,0.3481,0.4633,27.01,0.078,45.488,47378.84
713,2026-06-21,7,杭州,晴,0.0469,0.4915,15.17,0.0142,32.26,68904.49
714,2026-05-06,16,杭州,阴,0.7089,0.8177,26.6,0.0275,41.711,18782.78
715,2026-05-31,15,杭州,晴,0.1367,0.433,28.83,0.0122,55.999,80015.61
716,2026-06-20,9,杭州,晴,0.0209,0.3115,20.3,0.0182,56.714,87879.42
717,2026-05-24,17,杭州,晴,0.0355,0.3733,25.79,0.0029,30.619,65184.32
718,2026-06-03,16,杭州,多云,0.4139,0.675,25.05,0.026,45.003,38833.5
719,2026-04-14,12,杭州,雨,0.8175,0.8085,24.8,0.5259,66.726,11662.31
720,2026-06-13,11,杭州,晴,0.0402,0.3983,25.39,0.0034,70.161,94400.6
721,2026-05-25,6,杭州,多云,0.2871,0.5982,18.41,0.0519,15.679,27326.81
722,2026-04-14,12,杭州,晴,0.1142,0.2995,24.95,0.0114,66.726,92535.6
723,2026-04-03,9,杭州,多云,0.4461,0.464,23.21,0.0791,47.474,41372.62
724,2026-06-01,16,杭州,多云,0.2838,0.5788,21.34,0.0751,44.861,46442.69
725,2026-04-27,18,杭州,晴,0.1931,0.402,24.65,0.0006,10.522,33425.62
726,2026-06-24,12,杭州,阴,0.6809,0.7626,26.05,0.0928,71.988,22616.19
727,2026-04-09,12,杭州,晴,0.1014,0.3169,31.92,0.0155,66.03,95286.43
728,2026-04-30,17,杭州,多云,0.3301,0.7036,27.31,0.0687,26.675,35388.29
729,2026-04-07,18,杭州,阴,0.8632,0.6982,22.86,0.1317,5.182,5244.61
730,2026-04-12,10,杭州,多云,0.526,0.6684,26.39,0.0737,58.62,42702.11
731,2026-05-12,8,杭州,多云,0.4887,0.5141,21.9,0.0746,42.641,37055.71
732,2026-06-22,13,杭州,多云,0.4605,0.6512,26.17,0.0031,70.244,47280.63
733,2026-05-05,6,杭州,多云,0.4595,0.5971,15.22,0.0366,12.311,21203.76
734,2026-06-18,16,杭州,多云,0.3747,0.7018,32.41,0.0773,45.586,43732.42
735,2026-05-14,14,杭州,晴,0.0799,0.4219,25.25,0.0148,63.026,89752.98
736,2026-05-20,13,杭州,多云,0.4834,0.7637,29.68,0.0221,68.921,44749.93
737,2026-06-28,16,杭州,晴,0.1349,0.4383,27.9,0.0094,45.492,70309.77
738,2026-05-19,13,杭州,晴,0.103,0.4742,27.94,0.0108,68.839,88662.36
739,2026-04-13,16,杭州,阴,0.6727,0.6572,25.59,0.1156,37.2,18679.15
740,2026-06-10,13,杭州,多云,0.5442,0.4635,25.32,0.0681,70.086,41794.17
741,2026-05-23,15,杭州,多云,0.4802,0.5964,30.29,0.0333,55.35,41787.01
742,2026-05-07,18,杭州,晴,0.2065,0.3549,23.24,0.0069,12.721,38828.1
743,2026-06-17,13,杭州,雨,0.9193,0.9046,30.87,0.7893,70.224,10183.09
744,2026-04-26,8,杭州,阴,0.7699,0.766,21.15,0.1076,39.92,16736.95
745,2026-05-03,15,杭州,阴,0.6613,0.6798,25.85,0.1052,52.9,19639.59
746,2026-06-24,18,杭州,多云,0.389,0.5268,26.23,0.0476,17.317,26101.05
747,2026-05-16,8,杭州,晴,0.1454,0.3197,16.83,0.0057,43.196,72737.1
748,2026-04-19,17,杭州,阴,0.6557,0.7326,25.48,0.1326,24.21,13632.82
749,2026-04-25,15,杭州,晴,0.1726,0.5268,25.8,0.0146,51.627,77046.52
750,2026-04-20,15,杭州,晴,0.1364,0.505,30.12,0.0149,50.76,76211.89
751,2026-05-15,8,杭州,晴,0.1272,0.4288,21.06,0.0011,43.063,67822.14
752,2026-04-09,14,杭州,雨,0.8948,0.8834,28.7,0.2321,58.121,9506.35
753,2026-06-12,16,杭州,阴,0.6906,0.645,28.71,0.027,45.457,18794.92
754,2026-06-07,7,杭州,晴,0.1592,0.5023,19.67,0.0077,31.863,63434.16
755,2026-06-07,8,杭州,晴,0.0191,0.4297,16.68,0.015,45.243,80531.84
756,2026-04-24,13,杭州,晴,0.0248,0.3685,28.8,0.0142,66.126,92052.82
757,2026-05-31,7,杭州,雨,0.8326,0.8954,22.29,0.7282,31.344,7964.83
758,2026-04-19,14,杭州,雨,0.8683,0.753,28.16,0.2897,59.74,10138.11
759,2026-05-01,7,杭州,阴,0.7606,0.726,18.13,0.1371,26.881,14423.39
760,2026-05-26,16,杭州,晴,0.1752,0.6029,30.86,0.0005,44.344,69843.66
761,2026-07-01,8,杭州,晴,0.1115,0.3096,19.94,0.0182,45.388,78189.26
762,2026-04-26,16,杭州,雨,0.8369,0.8864,27.53,0.556,39.92,8237.14
763,2026-04-15,11,杭州,多云,0.5717,0.5658,27.2,0.0536,64.895,41318.39
764,2026-06-13,11,杭州,雨,0.816,0.7299,24.53,0.7848,70.161,11556.35
765,2026-05-05,18,杭州,晴,0.1911,0.5316,24.3,0.0113,12.311,38937.68
766,2026-05-04,13,杭州,晴,0.1305,0.3658,30.69,0.0031,67.352,91873.92
767,2026-07-01,15,杭州,晴,0.1538,0.3423,25.2,0.0089,56.536,80661.22
768,2026-04-30,8,杭州,多云,0.4664,0.477,20.59,0.0056,40.671,35832.45
769,2026-04-11,14,杭州,阴,0.863,0.6272,33.92,0.0625,58.455,17249.46
770,2026-04-13,7,杭州,多云,0.3007,0.6557,19.93,0.0455,22.723,33007.1
771,2026-04-19,18,杭州,晴,0.0269,0.3036,19.62,0.0173,8.519,34768.86
772,2026-05-10,15,杭州,晴,0.0037,0.5874,25.49,0.014,53.883,83494.22
773,2026-05-28,9,杭州,多云,0.339,0.5661,20.32,0.0311,55.779,44199.96
774,2026-05-26,16,杭州,雨,0.8378,0.7216,31.36,0.6001,44.344,9227.76
775,2026-04-12,11,杭州,阴,0.8827,0.7401,26.2,0.1213,64.463,16092.07
776,2026-06-08,18,杭州,晴,0.0044,0.5624,23.97,0.0112,16.979,48024.57
777,2026-04-10,13,杭州,晴,0.2063,0.3905,24.95,0.0192,64.17,80224.51
778,2026-05-25,6,杭州,多云,0.3652,0.7542,11.33,0.0627,15.679,24065.06
779,2026-06-24,17,杭州,多云,0.2845,0.5316,27.95,0.0753,32.233,38590.69
780,2026-04-10,16,杭州,晴,0.0233,0.4887,24.8,0.011,36.519,76576.18
781,2026-04-11,16,杭州,晴,0.0798,0.3318,28.56,0.0135,36.748,72252.18
782,2026-06-24,14,杭州,阴,0.7708,0.6025,29.96,0.1728,65.051,19016.92
783,2026-04-10,9,杭州,多云,0.4022,0.6442,17.61,0.058,48.882,40036.23
784,2026-05-26,9,杭州,阴,0.8105,0.7095,25.66,0.0687,55.617,18507.29
785,2026-06-23,6,杭州,多云,0.4044,0.7169,13.39,0.0092,17.332,26048.87
786,2026-04-30,18,杭州,多云,0.505,0.5506,27.55,0.0561,11.22,19848.07
787,2026-04-01,7,杭州,晴,0.1309,0.4204,17.92,0.01,19.511,48731.2
788,2026-06-23,13,杭州,晴,0.1751,0.5249,31.46,0.0086,70.239,84379.26
789,2026-04-01,12,杭州,晴,0.0966,0.2913,29.36,0.0175,64.877,88876.41
790,2026-04-29,17,杭州,阴,0.7187,0.7542,29.27,0.1002,26.466,14761.33
791,2026-06-24,10,杭州,多云,0.4504,0.6676,27.33,0.0798,65.051,41822.45
792,2026-04-18,15,杭州,多云,0.5058,0.6675,25.9,0.0468,50.398,40153.04
793,2026-05-20,15,杭州,晴,0.0292,0.4274,28.78,0.0085,55.055,91943.41
794,2026-05-11,18,杭州,晴,0.2189,0.5857,23.83,0.0144,13.495,38420.72
795,2026-06-14,10,杭州,多云,0.5972,0.6148,26.9,0.0691,64.997,39336.87
796,2026-05-31,15,杭州,多云,0.6018,0.702,22.61,0.0709,55.999,35516.84
797,2026-05-19,6,杭州,阴,0.8868,0.5976,17.35,0.113,14.846,8815.51
798,2026-05-15,17,杭州,多云,0.5457,0.5537,25.27,0.0089,29.394,30141.09
799,2026-04-15,10,杭州,晴,0.1424,0.4726,23.14,0.0065,59.108,84234.25
800,2026-04-16,15,杭州,阴,0.8523,0.7999,28.05,0.0324,50.03,16283.65
801,2026-05-25,6,杭州,多云,0.3713,0.6984,12.91,0.0669,15.679,24099.14
802,2026-05-30,9,杭州,晴,0.2066,0.3626,24.99,0.0101,55.929,80003.75
803,2026-06-16,8,杭州,晴,0.1405,0.2986,24.43,0.0101,45.559,78766.23
804,2026-04-13,10,杭州,多云,0.5682,0.6404,23.66,0.0681,58.784,37848.38
805,2026-06-19,11,杭州,多云,0.4017,0.6073,27.74,0.0642,70.24,47671.9
806,2026-06-23,10,杭州,多云,0.5953,0.46,23.11,0.0774,65.059,39281.57
807,2026-04-10,16,杭州,晴,0.2001,0.6179,25.93,0.0134,36.519,63107.3
808,2026-04-15,16,杭州,晴,0.1618,0.3369,21.8,0.0089,37.643,65698.5
809,2026-04-19,16,杭州,多云,0.398,0.696,29.25,0.0497,38.505,37802.85
810,2026-04-13,10,杭州,多云,0.6146,0.7444,25.06,0.045,58.784,37354.04
811,2026-06-14,6,杭州,晴,0.0582,0.5095,18.48,0.0128,17.251,50733.44
812,2026-06-28,17,杭州,晴,0.1518,0.4834,24.12,0.02,32.135,58568.56
813,2026-05-20,18,杭州,多云,0.6152,0.5703,26.41,0.0069,14.996,18953.92
814,2026-04-01,9,杭州,多云,0.3819,0.6531,20.69,0.0088,47.061,38859.15
815,2026-04-07,9,杭州,晴,0.191,0.3586,19.94,0.0186,48.287,74399.27
816,2026-06-09,12,杭州,晴,0.1207,0.5403,25.35,0.0141,71.816,93836.83
817,2026-05-16,6,杭州,晴,0.0911,0.362,16.32,0.0003,14.371,42915.69
818,2026-06-21,13,杭州,多云,0.3311,0.4506,26.49,0.0268,70.245,51389.1
819,2026-06-17,15,杭州,晴,0.1824,0.4947,26.85,0.0162,56.692,78730.52
820,2026-05-10,8,杭州,多云,0.3671,0.6121,21.76,0.0614,42.344,41912.39
821,2026-04-27,18,杭州,晴,0.1063,0.4014,21.53,0.0071,10.522,35517.41
822,2026-04-11,7,杭州,多云,0.3713,0.6951,16.12,0.052,22.208,27049.88
823,2026-05-08,10,杭州,多云,0.3854,0.6336,23.58,0.0569,62.356,45261.43
824,2026-05-23,13,杭州,多云,0.3549,0.4911,31.5,0.0119,69.153,52072.06
825,2026-06-19,13,杭州,多云,0.3648,0.7032,29.42,0.0444,70.24,45557.3
826,2026-05-29,9,杭州,晴,0.0287,0.4944,16.26,0.0109,55.856,87543.41
827,2026-05-27,16,杭州,多云,0.3715,0.643,30.78,0.0544,44.44,41441.15
828,2026-05-09,11,杭州,晴,0.1845,0.2929,25.02,0.0056,67.898,81013.62
829,2026-04-27,15,杭州,晴,0.2047,0.562,29.19,0.0172,51.959,77187.88
830,2026-04-06,11,杭州,多云,0.4684,0.6582,25.0,0.0168,63.573,42045.88
831,2026-04-13,17,杭州,晴,0.1139,0.5374,23.6,0.0015,22.723,51392.34
832,2026-04-28,16,杭州,多云,0.5041,0.5501,28.83,0.031,40.301,32410.46
833,2026-06-09,16,杭州,晴,0.1325,0.5978,24.11,0.0048,45.34,71999.92
834,2026-06-26,6,杭州,雨,0.889,0.9252,18.77,0.4734,17.272,5610.33
835,2026-06-02,16,杭州,多云,0.4337,0.7542,26.85,0.0462,44.934,37698.04
836,2026-04-03,13,杭州,阴,0.7966,0.6425,27.68,0.1662,63.117,19382.26
837,2026-05-21,9,杭州,晴,0.1598,0.3625,23.4,0.0186,55.156,81361.83
838,2026-04-14,7,杭州,雨,0.8687,0.8115,17.76,0.3172,22.977,6026.12
839,2026-05-27,12,杭州,阴,0.7107,0.7333,28.53,0.0555,71.212,22301.78
840,2026-06-08,10,杭州,晴,0.074,0.6059,21.55,0.0172,64.824,86089.51
841,2026-06-18,15,杭州,多云,0.4574,0.4822,26.15,0.0583,56.702,45206.45
842,2026-05-05,8,杭州,雨,0.9045,0.888,18.91,0.8356,41.545,8648.32
843,2026-05-15,7,杭州,阴,0.732,0.8099,16.84,0.1129,29.394,13518.59
844,2026-04-03,16,杭州,晴,0.0055,0.5382,26.63,0.0127,34.867,71240.14
845,2026-04-13,13,杭州,雨,0.9231,0.7396,27.88,0.7905,64.608,9073.19
846,2026-04-16,17,杭州,多云,0.4883,0.5612,24.33,0.0589,23.478,26622.42
847,2026-06-04,9,杭州,晴,0.2137,0.2899,21.47,0.0037,56.248,78811.12
848,2026-06-20,10,杭州,阴,0.7272,0.6515,25.06,0.0386,65.065,18511.61
849,2026-05-30,6,杭州,多云,0.5668,0.6103,18.18,0.0064,16.248,19942.88
850,2026-05-30,18,杭州,多云,0.5756,0.5106,24.3,0.0711,16.248,21000.37
851,2026-04-13,8,杭州,多云,0.3929,0.6361,20.12,0.0519,37.2,38654.63
852,2026-06-05,11,杭州,阴,0.8431,0.7487,24.67,0.0055,69.909,18314.91
853,2026-04-01,15,杭州,雨,0.963,0.7387,22.6,0.368,47.061,8164.07
854,2026-06-05,9,杭州,晴,0.1277,0.5871,21.01,0.0179,56.302,80872.92
855,2026-06-21,18,杭州,晴,0.1367,0.4748,25.14,0.0014,17.348,45487.83
856,2026-04-03,10,杭州,多云,0.5611,0.6965,22.97,0.0401,57.093,38163.1
857,2026-05-03,11,杭州,阴,0.7318,0.8589,29.38,0.055,67.237,22266.42
858,2026-04-11,13,杭州,雨,0.8419,0.819,28.33,0.6309,64.317,10047.75
859,2026-05-29,6,杭州,晴,0.0525,0.2894,12.15,0.0008,16.143,48585.05
860,2026-06-03,14,杭州,雨,0.8071,0.8337,26.11,0.8009,64.601,10997.23
861,2026-06-25,11,杭州,晴,0.1463,0.5655,26.57,0.0123,70.223,83753.43
862,2026-06-19,6,杭州,阴,0.7524,0.7488,9.49,0.0543,17.345,10988.66
863,2026-06-17,9,杭州,多云,0.4553,0.5938,22.2,0.0637,56.692,42055.95
864,2026-05-25,7,杭州,晴,0.1148,0.4566,12.94,0.0039,30.735,61286.76
865,2026-04-28,12,杭州,多云,0.3964,0.5723,26.12,0.0082,68.528,43468.3
866,2026-06-27,14,杭州,雨,0.9286,0.77,28.77,0.2273,65.01,10568.44
867,2026-05-12,14,杭州,多云,0.5532,0.5771,25.68,0.036,62.812,41802.38
868,2026-05-24,13,杭州,多云,0.2975,0.5069,25.93,0.0371,69.226,53810.66
869,2026-04-06,8,杭州,晴,0.0466,0.4865,20.13,0.008,35.585,68622.85
870,2026-04-22,17,杭州,晴,0.1419,0.5808,27.16,0.0072,24.918,54664.27
871,2026-06-16,14,杭州,晴,0.1628,0.3028,21.41,0.0059,65.031,84671.7
872,2026-04-25,18,杭州,晴,0.0597,0.4563,29.06,0.0027,10.041,36532.85
873,2026-05-31,14,杭州,阴,0.754,0.8092,26.18,0.1652,64.433,20269.52
874,2026-05-16,6,杭州,阴,0.888,0.692,13.62,0.1787,14.371,8609.09
875,2026-04-20,6,杭州,雨,0.8951,0.7222,18.01,0.3364,8.78,3871.26
876,2026-06-13,10,杭州,晴,0.1041,0.4039,23.51,0.0198,64.976,90263.56
877,2026-04-19,14,杭州,晴,0.1774,0.4835,29.99,0.004,59.74,81029.04
878,2026-05-23,13,杭州,晴,0.1265,0.3556,29.47,0.0117,69.153,86443.92
879,2026-06-20,12,杭州,晴,0.1064,0.3154,25.34,0.0189,71.999,90997.9
880,2026-05-27,12,杭州,多云,0.46,0.5736,26.19,0.0066,71.212,43292.25
881,2026-05-09,14,杭州,多云,0.4094,0.6268,30.73,0.0689,62.473,49785.49
882,2026-06-28,11,杭州,阴,0.8169,0.7557,28.22,0.0751,70.179,18754.88
883,2026-06-18,13,杭州,晴,0.0331,0.5404,24.05,0.0086,70.233,92114.1
884,2026-04-14,14,杭州,晴,0.0404,0.5336,24.82,0.004,58.947,84671.37
885,2026-05-17,7,杭州,多云,0.4238,0.5782,18.95,0.0445,29.693,30212.05
886,2026-06-26,16,杭州,阴,0.7697,0.7943,25.75,0.0731,45.542,17953.92
887,2026-04-09,13,杭州,多云,0.4861,0.7548,30.95,0.0636,64.022,41968.58
888,2026-06-14,12,杭州,雨,0.9486,0.9175,28.55,0.8444,71.937,9274.76
889,2026-04-25,17,杭州,晴,0.1378,0.5946,25.34,0.0188,25.599,57202.19
890,2026-05-04,11,杭州,晴,0.1848,0.4034,25.11,0.0134,67.352,83216.33
891,2026-06-30,13,杭州,阴,0.8154,0.7577,28.7,0.146,70.137,19593.73
892,2026-05-04,9,杭州,多云,0.3673,0.7587,22.59,0.0039,53.048,45333.32
893,2026-06-15,17,杭州,晴,0.1061,0.325,28.77,0.0142,32.195,69652.61
894,2026-04-21,11,杭州,雨,0.8212,0.7261,25.66,0.6106,65.728,10718.44
895,2026-06-05,18,杭州,晴,0.1096,0.4581,27.35,0.0048,16.778,46456.58
896,2026-07-01,15,杭州,多云,0.5923,0.7696,28.17,0.0427,56.536,37367.44
897,2026-06-13,7,杭州,阴,0.7701,0.8003,15.64,0.0477,32.138,14005.11
898,2026-06-18,11,杭州,雨,0.9478,0.895,25.71,0.3306,70.233,8883.42
899,2026-05-22,7,杭州,晴,0.1639,0.5811,21.7,0.0074,30.374,55519.63
900,2026-04-07,6,杭州,多云,0.5845,0.4867,21.56,0.0058,5.182,11312.28
901,2026-05-18,15,杭州,晴,0.1682,0.3585,29.36,0.0151,54.844,76530.86
902,2026-05-22,9,杭州,阴,0.881,0.6292,25.92,0.1652,55.255,16382.08
903,2026-05-01,8,杭州,多云,0.6132,0.4644,19.49,0.0403,40.851,34018.69
904,2026-05-06,9,杭州,阴,0.724,0.7241,21.9,0.1372,53.337,18230.17
905,2026-05-02,16,杭州,晴,0.0896,0.3708,24.67,0.001,41.029,78975.98
906,2026-06-06,18,杭州,晴,0.1763,0.4221,22.51,0.0149,16.85,44493.37
907,2026-05-21,7,杭州,雨,0.9691,0.8954,15.74,0.3216,30.246,5988.81
908,2026-06-10,13,杭州,雨,0.9653,0.924,24.02,0.735,70.086,8909.34
909,2026-06-03,13,杭州,雨,0.9886,0.7242,33.35,0.3511,69.82,8877.52
910,2026-06-23,18,杭州,多云,0.4092,0.4739,24.54,0.0266,17.332,25628.16
911,2026-06-23,7,杭州,阴,0.8947,0.7519,16.89,0.0108,32.246,12717.85
912,2026-04-16,13,杭州,多云,0.4586,0.6202,25.17,0.0243,65.037,44497.55
913,2026-05-17,9,杭州,阴,0.7558,0.8485,25.09,0.023,54.734,19626.77
914,2026-05-09,14,杭州,晴,0.2173,0.4771,24.74,0.0128,62.473,81246.34
